Timestamp_s,Position_m,Velocity_ms,Angle_rad,Angular_Velocity_rads,Integral_Position_ms,Control_Input_rads
18.337087869644165,-0.1012,0.0009,0.0697,-0.0131,-1.981,0.039
18.337260961532593,-0.1012,0.001,0.0693,-0.0082,-1.982,0.03
18.337379693984985,-0.1012,0.001,0.0693,0.004,-1.983,0.0282
18.337512969970703,-0.1012,0.001,0.0692,-0.0157,-1.984,0.0127
18.3376567363739,-0.1012,0.0008,0.0687,-0.0146,-1.985,-0.0058
18.337775707244873,-0.1012,0.0005,0.0688,-0.0077,-1.986,-0.0199
18.337891817092896,-0.1012,0.0002,0.0687,0.0351,-1.987,-0.0073
18.338016986846924,-0.1012,0.0,0.0693,0.0319,-1.9881,0.0073
18.3381450176239,-0.1012,0.0001,0.069,0.0003,-1.9891,-0.0005
18.338284969329834,-0.1012,0.0001,0.0693,0.033,-1.9901,0.014
18.33841896057129,-0.1012,0.0002,0.0699,0.0343,-1.9911,0.0336
18.33854389190674,-0.1012,0.0005,0.0698,0.0183,-1.9921,0.0424
18.338682889938354,-0.1011,0.0007,0.07,0.022,-1.9931,0.0549
18.46701693534851,-0.1011,0.001,0.0703,0.0052,-1.9941,0.0587
18.46721363067627,-0.1011,0.0013,0.0702,0.001,-1.9951,0.0589
18.467333793640137,-0.1011,0.0015,0.0701,0.0011,-1.9962,0.0587
18.467471837997437,-0.1011,0.0016,0.0699,-0.0021,-1.9972,0.0547
18.467602968215942,-0.101,0.0017,0.0705,-0.0222,-1.9982,0.0422
18.467721939086914,-0.101,0.0016,0.0691,-0.1393,-1.9992,-0.0565
18.467840909957886,-0.101,0.0006,0.0678,-0.0151,-2.0002,-0.0851
18.467960834503174,-0.1011,-0.0004,0.0682,-0.0064,-2.0012,-0.106
18.46807885169983,-0.1011,-0.0013,0.0675,-0.0443,-2.0022,-0.1577
18.468215942382812,-0.1012,-0.0025,0.0674,0.0609,-2.0032,-0.143
18.468347787857056,-0.1012,-0.0031,0.0689,0.1513,-2.0042,-0.0601
18.468494653701782,-0.1012,-0.0028,0.0699,0.1168,-2.0052,0.008
18.468621015548706,-0.1012,-0.0019,0.0712,0.1093,-2.0063,0.0812
18.597275733947754,-0.1012,-0.0005,0.0719,-0.0279,-2.0073,0.0713
18.59745478630066,-0.1012,0.0003,0.0709,-0.0261,-2.0083,0.0553
18.59757685661316,-0.1012,0.0008,0.0712,0.0168,-2.0093,0.0699
18.597693920135498,-0.1011,0.0012,0.0709,-0.0445,-2.0103,0.0424
18.597810745239258,-0.1011,0.0013,0.0701,-0.0451,-2.0113,0.0086
18.597928762435913,-0.1011,0.001,0.07,-0.0143,-2.0123,-0.0063
18.59804677963257,-0.1011,0.0006,0.0699,-0.039,-2.0133,-0.0386
18.59816598892212,-0.1011,0.0001,0.0692,-0.0365,-2.0144,-0.0747
18.59828281402588,-0.1012,-0.0007,0.069,0.0326,-2.0154,-0.0686
18.598399877548218,-0.1012,-0.0012,0.0695,0.0242,-2.0164,-0.0648
18.59852886199951,-0.1012,-0.0014,0.0695,0.0168,-2.0174,-0.0657
18.598658084869385,-0.1012,-0.0016,0.0697,0.0391,-2.0184,-0.0513
18.59878396987915,-0.1012,-0.0017,0.0697,0.0817,-2.0194,-0.0099
18.727964878082275,-0.1012,-0.0013,0.0712,0.1172,-2.0204,0.0654
18.728129863739014,-0.1012,-0.0002,0.0721,0.0328,-2.0214,0.0929
18.72825288772583,-0.1012,0.0007,0.0721,0.0412,-2.0225,0.1265
18.72836995124817,-0.1011,0.0017,0.0728,0.022,-2.0235,0.1531
18.72848677635193,-0.1011,0.0027,0.0732,-0.0422,-2.0245,0.1411
18.72860288619995,-0.1011,0.0033,0.0717,-0.1609,-2.0255,0.0421
18.728721857070923,-0.101,0.0027,0.0701,-0.0996,-2.0265,-0.0292
18.728846788406372,-0.101,0.0016,0.0694,-0.0678,-2.0275,-0.0861
18.728968858718872,-0.1011,0.0003,0.069,0.0298,-2.0285,-0.0836
18.729087829589844,-0.1011,-0.0006,0.0698,0.0371,-2.0295,-0.0718
18.729217052459717,-0.1011,-0.0011,0.07,0.008,-2.0305,-0.0781
18.72936701774597,-0.1012,-0.0016,0.0702,0.0405,-2.0315,-0.0623
18.729500770568848,-0.1012,-0.0017,0.0709,0.0953,-2.0326,-0.0066
18.869918823242188,-0.1012,-0.0013,0.0716,0.0448,-2.0336,0.0214
18.87008309364319,-0.1012,-0.0007,0.0718,0.03,-2.0346,0.0418
18.870215892791748,-0.1012,-0.0001,0.072,-0.0167,-2.0356,0.0334
18.870333909988403,-0.1011,0.0003,0.0715,-0.0238,-2.0366,0.0174
18.870450973510742,-0.1011,0.0004,0.0713,-0.0166,-2.0376,0.004
18.870569944381714,-0.1011,0.0003,0.071,-0.0298,-2.0386,-0.0201
18.87068796157837,-0.1011,0.0,0.0706,-0.027,-2.0396,-0.0456
18.870821714401245,-0.1012,-0.0004,0.0702,-0.0187,-2.0407,-0.069
18.87095594406128,-0.1012,-0.001,0.07,-0.0246,-2.0417,-0.0987
18.87109398841858,-0.1012,-0.0016,0.0694,0.0099,-2.0427,-0.1107
18.87122678756714,-0.1012,-0.0022,0.0698,0.0306,-2.0437,-0.1072
18.87137198448181,-0.1013,-0.0026,0.0695,0.1056,-2.0447,-0.0581
18.871490955352783,-0.1013,-0.0024,0.0716,0.1828,-2.0457,0.0562
18.871623754501343,-0.1013,-0.0011,0.0729,0.0246,-2.0467,0.0782
19.0011568069458,-0.1013,-0.0,0.0719,-0.1031,-2.0477,0.011
19.001316785812378,-0.1013,0.0001,0.0709,-0.0323,-2.0488,-0.0177
19.001441955566406,-0.1013,-0.0001,0.0708,0.0232,-2.0498,-0.0116
19.0015709400177,-0.1013,-0.0002,0.0711,0.0219,-2.0508,-0.0049
19.001689672470093,-0.1013,-0.0002,0.0711,0.0066,-2.0518,-0.0083
19.001805782318115,-0.1013,-0.0002,0.0711,0.026,-2.0528,0.001
19.001921892166138,-0.1013,-0.0001,0.0715,0.0399,-2.0538,0.0214
19.002034902572632,-0.1013,0.0001,0.0716,0.0103,-2.0548,0.0237
19.00214982032776,-0.1013,0.0003,0.0716,-0.0017,-2.0558,0.0184
19.002280950546265,-0.1012,0.0004,0.0716,0.0112,-2.0569,0.0208
19.002420902252197,-0.1012,0.0005,0.0717,0.0215,-2.0579,0.0306
19.00255584716797,-0.1012,0.0006,0.0718,-0.003,-2.0589,0.0248
19.002667903900146,-0.1012,0.0007,0.0717,0.0066,-2.0599,0.0245
19.132256984710693,-0.1012,0.0007,0.0716,0.0006,-2.0609,0.0197
19.132426977157593,-0.1012,0.0007,0.0717,0.0054,-2.0619,0.0181
19.132547855377197,-0.1012,0.0007,0.0716,-0.0127,-2.0629,0.0042
19.132673025131226,-0.1012,0.0005,0.0716,0.0176,-2.0639,0.0091
19.132789850234985,-0.1012,0.0004,0.0719,-0.003,-2.065,0.0028
19.132910013198853,-0.1012,0.0003,0.0716,-0.0339,-2.066,-0.0259
19.13302707672119,-0.1012,-0.0,0.0712,0.0052,-2.067,-0.0323
19.13314390182495,-0.1012,-0.0003,0.0717,0.0002,-2.068,-0.039
19.13326382637024,-0.1012,-0.0006,0.0713,-0.0442,-2.069,-0.0779
19.13341474533081,-0.1013,-0.0012,0.071,-0.0155,-2.07,-0.101
19.133548974990845,-0.1013,-0.0018,0.0708,0.0026,-2.071,-0.1145
19.133687019348145,-0.1013,-0.0024,0.071,0.0075,-2.072,-0.1242
19.1338050365448,-0.1014,-0.0029,0.0712,0.107,-2.0731,-0.0683
19.13393783569336,-0.1014,-0.0027,0.0728,0.099,-2.0741,-0.0061
19.26741600036621,-0.1014,-0.0019,0.0732,0.0599,-2.0751,0.0334
19.267592906951904,-0.1014,-0.001,0.0739,0.1038,-2.0761,0.1067
19.267716884613037,-0.1013,0.0003,0.0749,0.0118,-2.0771,0.1284
19.267849922180176,-0.1013,0.0015,0.074,-0.0457,-2.0781,0.1075
19.26796579360962,-0.1013,0.0021,0.0737,0.0102,-2.0791,0.1208
19.26808190345764,-0.1012,0.0026,0.0735,-0.1337,-2.0801,0.0395
19.268200874328613,-0.1012,0.0022,0.0708,-0.1448,-2.0812,-0.069
19.26831579208374,-0.1012,0.0009,0.0702,0.0556,-2.0822,-0.0528
19.26843786239624,-0.1013,0.0001,0.0713,-0.0301,-2.0832,-0.085
19.268578052520752,-0.1013,-0.0008,0.0698,-0.13,-2.0842,-0.1939
19.268699884414673,-0.1013,-0.0024,0.0685,0.0437,-2.0852,-0.2005
19.268826723098755,-0.1014,-0.0036,0.0697,0.2066,-2.0862,-0.0946
19.268954753875732,-0.1014,-0.0035,0.0722,0.2132,-2.0872,0.0335
19.40149974822998,-0.1014,-0.0021,0.0741,0.1022,-2.0883,0.1039
19.40168285369873,-0.1014,-0.0005,0.074,-0.0627,-2.0893,0.068
19.40182876586914,-0.1014,0.0003,0.0731,-0.0117,-2.0903,0.0591
19.401947736740112,-0.1014,0.0008,0.0734,0.0039,-2.0913,0.062
19.402065753936768,-0.1013,0.0012,0.0727,-0.0473,-2.0923,0.0274
19.40218186378479,-0.1013,0.0011,0.0721,-0.0251,-2.0933,0.0025
19.402299880981445,-0.1013,0.0008,0.0722,-0.0254,-2.0943,-0.0229
19.402419805526733,-0.1013,0.0003,0.0718,-0.041,-2.0953,-0.0614
19.40253782272339,-0.1014,-0.0004,0.0713,0.032,-2.0964,-0.0566
19.402654886245728,-0.1014,-0.0008,0.0722,0.0404,-2.0974,-0.0409
19.40278387069702,-0.1014,-0.001,0.072,0.0047,-2.0984,-0.0498
19.40291404724121,-0.1014,-0.0012,0.0723,0.0517,-2.0994,-0.0268
19.40304470062256,-0.1014,-0.0011,0.0729,0.0373,-2.1004,-0.0087
19.53711986541748,-0.1014,-0.0008,0.073,0.024,-2.1014,0.0014
19.53730297088623,-0.1014,-0.0006,0.0731,0.0377,-2.1024,0.0211
19.537439823150635,-0.1014,-0.0002,0.0737,0.0326,-2.1035,0.0416
19.53756594657898,-0.1014,0.0003,0.0738,-0.0205,-2.1045,0.0284
19.537683963775635,-0.1014,0.0005,0.0735,-0.0146,-2.1055,0.0168
19.537797689437866,-0.1014,0.0005,0.0732,0.0028,-2.1065,0.0141
19.537923097610474,-0.1014,0.0005,0.0732,-0.0117,-2.1075,0.0016
19.538041830062866,-0.1014,0.0004,0.073,-0.0233,-2.1085,-0.0201
19.538158655166626,-0.1014,0.0,0.0727,-0.0065,-2.1095,-0.0335
19.53827977180481,-0.1014,-0.0003,0.0728,-0.0115,-2.1106,-0.0498
19.53839898109436,-0.1014,-0.0007,0.0725,-0.0038,-2.1116,-0.0636
19.538516998291016,-0.1014,-0.0011,0.0723,0.022,-2.1126,-0.0623
19.538633823394775,-0.1014,-0.0014,0.0728,0.0127,-2.1136,-0.0641
19.538753032684326,-0.1015,-0.0016,0.0727,-0.0053,-2.1146,-0.0787
19.673245906829834,-0.1015,-0.0019,0.0725,0.1269,-2.1156,-0.0096
19.673415899276733,-0.1015,-0.0014,0.0745,0.0896,-2.1166,0.0498
19.673544883728027,-0.1015,-0.0005,0.0742,-0.0074,-2.1177,0.0445
19.67367386817932,-0.1015,0.0001,0.0743,0.0521,-2.1187,0.079
19.673796892166138,-0.1014,0.0008,0.0751,0.014,-2.1197,0.0943
19.673918962478638,-0.1014,0.0015,0.0746,-0.0494,-2.1207,0.0652
19.674035787582397,-0.1014,0.0017,0.0747,-0.0225,-2.1217,0.054
19.674153804779053,-0.1014,0.0017,0.0741,-0.0965,-2.1227,-0.0095
19.674280881881714,-0.1014,0.0011,0.073,-0.0329,-2.1237,-0.0399
19.674413919448853,-0.1014,0.0004,0.0729,0.0146,-2.1248,-0.0409
19.67455267906189,-0.1014,-0.0001,0.0731,0.0203,-2.1258,-0.0373
19.674680709838867,-0.1014,-0.0005,0.073,0.005,-2.1268,-0.0455
19.674811840057373,-0.1014,-0.0008,0.0733,0.0376,-2.1278,-0.0302
19.674932956695557,-0.1014,-0.0008,0.0737,0.0352,-2.1288,-0.0138
19.80814003944397,-0.1014,-0.0007,0.0738,0.0264,-2.1298,-0.0031
19.808310985565186,-0.1014,-0.0005,0.074,0.034,-2.1308,0.0142
19.80843496322632,-0.1014,-0.0002,0.0745,0.0175,-2.1319,0.0239
19.808555841445923,-0.1014,0.0001,0.0743,-0.0117,-2.1329,0.0135
19.808669805526733,-0.1014,0.0002,0.0741,0.0146,-2.1339,0.0186
19.808783769607544,-0.1014,0.0003,0.0744,0.0035,-2.1349,0.0187
19.808904886245728,-0.1014,0.0004,0.0741,-0.0241,-2.1359,-0.0017
19.809019804000854,-0.1014,0.0003,0.0738,0.0078,-2.1369,-0.0039
19.80913782119751,-0.1014,0.0001,0.0741,-0.001,-2.1379,-0.0102
19.809255838394165,-0.1014,0.0,0.0739,-0.0195,-2.139,-0.0301
19.80937695503235,-0.1014,-0.0003,0.0737,-0.0087,-2.14,-0.0448
19.809494018554688,-0.1014,-0.0006,0.0735,0.0012,-2.141,-0.0548
19.809614658355713,-0.1015,-0.001,0.0735,-0.0255,-2.142,-0.0825
19.955671072006226,-0.1015,-0.0015,0.0729,0.0035,-2.143,-0.096
19.95583987236023,-0.1015,-0.002,0.0733,0.0364,-2.144,-0.0865
19.955975770950317,-0.1015,-0.0022,0.073,0.0836,-2.145,-0.0486
19.956094980239868,-0.1016,-0.002,0.0749,0.1601,-2.1461,0.0519
19.956214904785156,-0.1015,-0.0009,0.0758,0.0274,-2.1471,0.0738
19.956331968307495,-0.1015,0.0001,0.0754,-0.033,-2.1481,0.0544
19.95644998550415,-0.1015,0.0006,0.0752,-0.0114,-2.1491,0.0474
19.956568002700806,-0.1015,0.0009,0.0749,-0.0281,-2.1501,0.0274
19.95668387413025,-0.1015,0.0009,0.0743,-0.0294,-2.1511,0.0018
19.956796884536743,-0.1015,0.0006,0.0743,0.0296,-2.1521,0.0144
19.95691180229187,-0.1015,0.0006,0.0746,-0.0097,-2.1532,0.0033
19.957027673721313,-0.1015,0.0004,0.0738,-0.0421,-2.1542,-0.0348
19.957151889801025,-0.1015,-0.0,0.0733,-0.0141,-2.1552,-0.0592
19.95726990699768,-0.1015,-0.0006,0.0732,-0.0127,-2.1562,-0.0839
19.957387924194336,-0.1015,-0.0012,0.0729,0.0072,-2.1572,-0.0982
20.090895891189575,-0.1016,-0.0018,0.073,0.0235,-2.1582,-0.1023
20.09107494354248,-0.1016,-0.0023,0.0735,0.0194,-2.1593,-0.1058
20.091206789016724,-0.1016,-0.0026,0.0735,0.1419,-2.1603,-0.0308
20.091331005096436,-0.1016,-0.0021,0.0758,0.1518,-2.1613,0.0674
20.091449737548828,-0.1016,-0.0008,0.0766,-0.0135,-2.1623,0.0648
20.09156608581543,-0.1016,0.0,0.0757,-0.0576,-2.1633,0.0281
20.091681957244873,-0.1016,0.0003,0.0754,-0.0098,-2.1643,0.02
20.091799020767212,-0.1016,0.0004,0.0751,-0.0266,-2.1654,-0.001
20.09191393852234,-0.1016,0.0003,0.0749,0.0175,-2.1664,0.0041
20.092026710510254,-0.1016,0.0002,0.0753,0.0316,-2.1674,0.0212
20.092140913009644,-0.1016,0.0004,0.0753,-0.006,-2.1684,0.0137
20.092270851135254,-0.1016,0.0004,0.0753,0.0115,-2.1694,0.0175
20.09238600730896,-0.1016,0.0004,0.0752,-0.0138,-2.1704,0.004
20.224946975708008,-0.1016,0.0004,0.075,-0.0089,-2.1714,-0.0079
20.225122928619385,-0.1016,0.0002,0.0748,-0.006,-2.1725,-0.0197
20.225260019302368,-0.1016,-0.0001,0.0747,-0.0254,-2.1735,-0.0455
20.22538685798645,-0.1016,-0.0005,0.0742,-0.0189,-2.1745,-0.0709
20.2255117893219,-0.1016,-0.001,0.0741,-0.0203,-2.1755,-0.0984
20.225635051727295,-0.1016,-0.0017,0.0738,0.0095,-2.1765,-0.1097
20.2257559299469,-0.1017,-0.0023,0.0743,0.0371,-2.1775,-0.1001
20.225873947143555,-0.1017,-0.0026,0.074,0.1172,-2.1786,-0.0415
20.225989818572998,-0.1017,-0.0022,0.0762,0.1635,-2.1796,0.0632
20.22610569000244,-0.1017,-0.0009,0.0772,-0.005,-2.1806,0.0661
20.226226806640625,-0.1017,0.0,0.0761,-0.0774,-2.1816,0.0152
20.226342916488647,-0.1017,0.0002,0.0758,-0.0145,-2.1826,0.0029
20.226459741592407,-0.1017,0.0001,0.0758,-0.0239,-2.1836,-0.0157
20.226582050323486,-0.1017,-0.0001,0.0752,-0.0078,-2.1847,-0.0288
20.359006881713867,-0.1017,-0.0003,0.0757,0.0375,-2.1857,-0.0098
20.35918378829956,-0.1017,-0.0003,0.0758,-0.0034,-2.1867,-0.0165
20.35932183265686,-0.1017,-0.0004,0.0755,0.0012,-2.1877,-0.0229
20.359444856643677,-0.1017,-0.0005,0.0757,0.0232,-2.1887,-0.0136
20.35957098007202,-0.1017,-0.0005,0.0758,0.0154,-2.1897,-0.0091
20.35968780517578,-0.1017,-0.0004,0.076,0.0307,-2.1908,0.0069
20.35980486869812,-0.1017,-0.0002,0.0764,0.0247,-2.1918,0.0218
20.35991883277893,-0.1017,0.0001,0.0765,0.031,-2.1928,0.0414
20.36003303527832,-0.1017,0.0004,0.0769,0.038,-2.1938,0.0685
20.36014676094055,-0.1017,0.001,0.0772,0.024,-2.1948,0.0888
20.360261917114258,-0.1016,0.0015,0.0776,0.0306,-2.1958,0.1159
20.360378742218018,-0.1016,0.0022,0.0775,-0.0129,-2.1969,0.1147
20.36049485206604,-0.1016,0.0027,0.0778,-0.1,-2.1979,0.0595
20.494685888290405,-0.1015,0.0024,0.0759,-0.1344,-2.1989,-0.0317
20.494866847991943,-0.1016,0.0014,0.0752,0.0131,-2.1999,-0.034
20.494988918304443,-0.1016,0.0007,0.0759,0.1073,-2.2009,0.0293
20.495115041732788,-0.1016,0.0007,0.0769,0.0515,-2.2019,0.0634
20.495231866836548,-0.1015,0.0011,0.0772,0.0144,-2.203,0.076
20.495349884033203,-0.1015,0.0015,0.0773,-0.0013,-2.204,0.0792
20.495466947555542,-0.1015,0.0018,0.0773,-0.0098,-2.205,0.0769
20.49558401107788,-0.1015,0.002,0.077,-0.0254,-2.206,0.0617
20.495699882507324,-0.1014,0.002,0.0775,-0.0435,-2.207,0.0383
20.49584197998047,-0.1014,0.0018,0.0762,-0.1209,-2.208,-0.0444
20.495975971221924,-0.1014,0.0008,0.0753,-0.0485,-2.209,-0.0881
20.4961199760437,-0.1015,-0.0003,0.0748,-0.0295,-2.2101,-0.1237
20.49624276161194,-0.1015,-0.0014,0.0745,0.0119,-2.2111,-0.1355
20.496370792388916,-0.1016,-0.0023,0.0751,0.0343,-2.2121,-0.1297
20.631267786026,-0.1016,-0.0029,0.0758,0.131,-2.2131,-0.0568
20.631441831588745,-0.1016,-0.0026,0.0771,0.0977,-2.2141,0.0037
20.631573915481567,-0.1016,-0.0018,0.0778,0.0881,-2.2151,0.0633
20.63169288635254,-0.1016,-0.0006,0.0788,0.0096,-2.2162,0.0797
20.631813764572144,-0.1016,0.0003,0.0778,-0.0503,-2.2172,0.051
20.63192868232727,-0.1016,0.0007,0.0775,0.0098,-2.2182,0.059
20.63204598426819,-0.1015,0.0011,0.0776,-0.0314,-2.2192,0.0408
20.632163047790527,-0.1015,0.0012,0.0768,-0.0534,-2.2202,0.0024
20.632280826568604,-0.1015,0.0008,0.0762,-0.0053,-2.2212,-0.0096
20.632399797439575,-0.1015,0.0005,0.0765,-0.007,-2.2222,-0.0211
20.632526874542236,-0.1015,0.0001,0.0761,-0.0491,-2.2233,-0.0628
20.63265585899353,-0.1015,-0.0005,0.0756,-0.0329,-2.2243,-0.0987
20.632776975631714,-0.1016,-0.0013,0.0754,-0.0125,-2.2253,-0.1233
20.771095991134644,-0.1016,-0.0021,0.0749,0.0112,-2.2263,-0.1372
20.771262884140015,-0.1017,-0.0028,0.0753,0.0539,-2.2273,-0.1213
20.771394968032837,-0.1017,-0.0032,0.0765,0.1891,-2.2283,-0.01
20.771516799926758,-0.1017,-0.0023,0.0784,0.1251,-2.2294,0.0743
20.771636962890625,-0.1017,-0.0009,0.0785,0.0845,-2.2304,0.1339
20.771750926971436,-0.1016,0.0007,0.0799,0.1509,-2.2314,0.2468
20.771869897842407,-0.1016,0.0029,0.0815,-0.0109,-2.2324,0.2684
20.771986961364746,-0.1015,0.0046,0.0803,-0.2587,-2.2334,0.1217
20.772117853164673,-0.1014,0.0044,0.0759,-0.2747,-2.2344,-0.0668
20.772263765335083,-0.1015,0.0024,0.0745,-0.0478,-2.2355,-0.1204
20.772413969039917,-0.1015,0.0005,0.0746,0.0408,-2.2365,-0.1173
20.772544860839844,-0.1015,-0.0008,0.0755,0.0966,-2.2375,-0.0729
20.772679805755615,-0.1016,-0.0012,0.0761,0.0806,-2.2385,-0.0352
20.772795915603638,-0.1016,-0.0012,0.0771,0.1265,-2.2395,0.039
20.908841848373413,-0.1016,-0.0005,0.0786,0.0961,-2.2405,0.1044
20.909021854400635,-0.1015,0.0007,0.079,-0.0369,-2.2415,0.0873
20.909146785736084,-0.1015,0.0013,0.0783,-0.0254,-2.2426,0.0733
20.909262657165527,-0.1015,0.0016,0.0785,0.0075,-2.2436,0.0816
20.909384965896606,-0.1014,0.0019,0.0784,-0.0812,-2.2446,0.0319
20.90950608253479,-0.1014,0.0017,0.0767,-0.1023,-2.2456,-0.0442
20.909624099731445,-0.1014,0.0007,0.0764,-0.0058,-2.2466,-0.061
20.9097421169281,-0.1015,-0.0001,0.0764,0.009,-2.2476,-0.0685
20.90985894203186,-0.1015,-0.0007,0.0764,0.0163,-2.2486,-0.0725
20.909987688064575,-0.1015,-0.0012,0.0767,0.022,-2.2497,-0.0711
20.910104751586914,-0.1015,-0.0015,0.0768,0.0143,-2.2507,-0.074
20.910221815109253,-0.1016,-0.0018,0.0774,0.0729,-2.2517,-0.0357
20.910338878631592,-0.1016,-0.0016,0.078,0.0437,-2.2527,-0.0118
20.91046380996704,-0.1016,-0.0012,0.0781,0.0294,-2.2537,0.0035
21.039647817611694,-0.1016,-0.0008,0.0785,0.0098,-2.2547,0.0091
21.039836883544922,-0.1016,-0.0005,0.078,-0.0254,-2.2558,-0.0112
21.039968013763428,-0.1016,-0.0005,0.0777,-0.0044,-2.2568,-0.0202
21.04009485244751,-0.1016,-0.0005,0.0774,-0.0243,-2.2578,-0.0447
21.040215969085693,-0.1016,-0.0008,0.0771,-0.0299,-2.2588,-0.0756
21.040336847305298,-0.1016,-0.0013,0.0769,-0.0106,-2.2598,-0.0962
21.040456771850586,-0.1017,-0.0018,0.0766,-0.0102,-2.2608,-0.1192
21.04057478904724,-0.1017,-0.0025,0.0764,0.0171,-2.2619,-0.1266
21.040690898895264,-0.1017,-0.003,0.0759,0.0856,-2.2629,-0.0935
21.040804862976074,-0.1018,-0.003,0.0775,0.168,-2.2639,0.004
21.040919065475464,-0.1018,-0.002,0.0791,0.1009,-2.2649,0.0693
21.0410418510437,-0.1017,-0.0008,0.0796,0.1068,-2.2659,0.1433
21.041157722473145,-0.1017,0.0009,0.0813,0.1289,-2.2669,0.2444
21.15885090827942,-0.1016,0.003,0.0824,-0.0255,-2.268,0.2545
21.159005880355835,-0.1015,0.0046,0.081,-0.2355,-2.269,0.1202
21.159141778945923,-0.1015,0.0044,0.0773,-0.2594,-2.27,-0.0568
21.159265995025635,-0.1015,0.0025,0.0758,-0.0387,-2.271,-0.103
21.159388780593872,-0.1015,0.0008,0.0758,0.0207,-2.272,-0.1121
21.159506797790527,-0.1016,-0.0006,0.076,0.0764,-2.273,-0.0853
21.159626007080078,-0.1016,-0.0012,0.0767,0.0858,-2.274,-0.0476
21.159742832183838,-0.1016,-0.0013,0.0775,0.0961,-2.2751,0.0016
21.15985894203186,-0.1016,-0.0009,0.0788,0.1073,-2.2761,0.0673
21.15997576713562,-0.1016,0.0,0.0799,0.0507,-2.2771,0.1051
21.1600980758667,-0.1016,0.001,0.0799,-0.0263,-2.2781,0.0935
21.16021490097046,-0.1015,0.0016,0.0796,-0.0029,-2.2791,0.0949
21.276580810546875,-0.1015,0.0021,0.0796,-0.0143,-2.2801,0.089
21.27675485610962,-0.1015,0.0023,0.0787,-0.1432,-2.2812,-0.0065
21.276888847351074,-0.1015,0.0016,0.0772,-0.053,-2.2822,-0.0552
21.277018785476685,-0.1015,0.0006,0.0773,0.0328,-2.2832,-0.0489
21.277140855789185,-0.1015,-0.0001,0.0777,0.0327,-2.2842,-0.0402
21.27726101875305,-0.1015,-0.0005,0.0778,0.016,-2.2852,-0.0422
21.277379751205444,-0.1015,-0.0007,0.078,0.0388,-2.2862,-0.0282
21.27749991416931,-0.1015,-0.0008,0.0785,0.0136,-2.2872,-0.0275
21.2776198387146,-0.1016,-0.0008,0.0781,-0.0385,-2.2883,-0.0632
21.277737855911255,-0.1016,-0.0012,0.0776,0.0276,-2.2893,-0.0601
21.277869939804077,-0.1016,-0.0014,0.0783,0.0449,-2.2903,-0.0416
21.27800488471985,-0.1016,-0.0014,0.0784,0.0139,-2.2913,-0.0425
21.78059697151184,-0.1016,-0.0014,0.0781,0.0136,-2.2923,-0.0461
21.78085970878601,-0.1016,-0.0014,0.0785,0.0704,-2.2933,-0.0103
21.78100085258484,-0.1016,-0.0011,0.0793,0.0439,-2.2944,0.0138
21.7811336517334,-0.1016,-0.0006,0.0794,0.0354,-2.2954,0.0336
21.78125286102295,-0.1016,-0.0001,0.08,0.0609,-2.2964,0.0739
21.781380891799927,-0.1016,0.0006,0.0805,0.0175,-2.2974,0.0902
21.781503915786743,-0.1016,0.0013,0.0802,-0.003,-2.2984,0.0912
21.78161883354187,-0.1015,0.0018,0.0801,0.006,-2.2994,0.0975
21.781744718551636,-0.1015,0.0022,0.0805,-0.0722,-2.3005,0.0565
21.781864881515503,-0.1015,0.0021,0.0783,-0.1368,-2.3015,-0.0423
21.781980752944946,-0.1015,0.0011,0.0778,0.007,-2.3025,-0.0527
21.78211283683777,-0.1015,0.0002,0.0782,0.0673,-2.3035,-0.0221
21.782232761383057,-0.1015,-0.0001,0.0788,0.0661,-2.3045,0.0116
21.782346963882446,-0.1015,0.0001,0.0793,0.0551,-2.3055,0.0413
21.782479763031006,-0.1015,0.0005,0.08,0.0531,-2.3065,0.0748
21.78260564804077,-0.1015,0.001,0.0804,0.013,-2.3076,0.086
21.78272581100464,-0.1015,0.0016,0.0803,-0.0024,-2.3086,0.0862
21.7828528881073,-0.1014,0.0019,0.08,-0.0074,-2.3096,0.0814
21.78296971321106,-0.1014,0.0022,0.081,-0.0394,-2.3106,0.0625
21.783092975616455,-0.1014,0.0021,0.0792,-0.139,-2.3116,-0.0334
21.78321671485901,-0.1014,0.0012,0.0781,-0.0302,-2.3126,-0.068
21.783333778381348,-0.1014,0.0001,0.0781,0.0164,-2.3136,-0.0733
21.783450841903687,-0.1014,-0.0006,0.0783,0.0348,-2.3147,-0.0663
21.783578872680664,-0.1015,-0.0011,0.0788,0.0311,-2.3157,-0.0585
21.783707857131958,-0.1015,-0.0013,0.079,0.0272,-2.3167,-0.0521
21.78383469581604,-0.1015,-0.0014,0.0796,0.0657,-2.3177,-0.0169
21.783967971801758,-0.1015,-0.0012,0.0802,0.048,-2.3187,0.011
21.784104824066162,-0.1015,-0.0007,0.0806,0.0453,-2.3197,0.0401
21.784247875213623,-0.1015,-0.0001,0.0809,0.0072,-2.3207,0.0473
21.7843918800354,-0.1015,0.0004,0.0805,-0.0277,-2.3218,0.0289
21.784519910812378,-0.1015,0.0006,0.0803,-0.0058,-2.3228,0.0233
21.78464674949646,-0.1015,0.0006,0.08,-0.0219,-2.3238,0.0044
21.784764766693115,-0.1015,0.0005,0.0797,-0.0322,-2.3248,-0.0232
21.78489589691162,-0.1015,0.0001,0.0795,-0.0194,-2.3258,-0.0442
