Timestamp_s,Position_m,Velocity_ms,Angle_rad,Angular_Velocity_rads,Integral_Position_ms,Control_Input_rads
1.2301890850067139,-0.1001,0.0019,0.0094,-0.083,-0.1684,-0.1326
1.2302780151367188,-0.1001,0.0,0.0079,-0.0336,-0.1694,-0.1921
1.230391025543213,-0.1002,-0.0019,0.0083,0.0115,-0.1704,-0.2211
1.2305059432983398,-0.1002,-0.0035,0.0078,0.0772,-0.1715,-0.213
1.2306129932403564,-0.1003,-0.0045,0.0096,0.1492,-0.1725,-0.1459
1.329521894454956,-0.1004,-0.0046,0.0123,0.1584,-0.1735,-0.0542
1.3296759128570557,-0.1004,-0.0037,0.0139,0.1345,-0.1745,0.0337
1.3297889232635498,-0.1004,-0.0023,0.0154,0.1198,-0.1755,0.1239
1.3298869132995605,-0.1003,-0.0004,0.0168,0.0692,-0.1765,0.1925
1.3299739360809326,-0.1003,0.0016,0.0166,0.0352,-0.1775,0.2388
1.3300631046295166,-0.1002,0.0035,0.0175,-0.0142,-0.1785,0.2604
1.3301501274108887,-0.1001,0.005,0.0169,-0.0844,-0.1795,0.2335
1.330237865447998,-0.1,0.0057,0.0153,-0.1286,-0.1805,0.167
1.3303239345550537,-0.1,0.0056,0.0139,-0.1586,-0.1815,0.0706
1.3304131031036377,-0.0999,0.0046,0.0111,-0.1699,-0.1825,-0.054
1.43629789352417,-0.1,0.0027,0.0096,-0.1449,-0.1835,-0.1751
1.4364831447601318,-0.1,0.0002,0.0071,-0.1114,-0.1845,-0.294
1.436608076095581,-0.1001,-0.0027,0.0053,-0.0223,-0.1855,-0.3703
1.4367270469665527,-0.1002,-0.0055,0.0052,0.1329,-0.1865,-0.349
1.4368340969085693,-0.1003,-0.0073,0.0081,0.258,-0.1875,-0.2275
1.43693208694458,-0.1004,-0.0073,0.013,0.2684,-0.1885,-0.0647
1.4370510578155518,-0.1004,-0.0057,0.017,0.2011,-0.1895,0.0837
1.4371740818023682,-0.1004,-0.0032,0.0178,0.1464,-0.1905,0.2045
1.4372789859771729,-0.1003,-0.0002,0.0187,0.1638,-0.1915,0.3442
1.4373910427093506,-0.1002,0.0032,0.023,0.0763,-0.1925,0.4605
1.5362391471862793,-0.1001,0.0067,0.023,-0.0844,-0.1935,0.475
1.536426067352295,-0.0999,0.0093,0.021,-0.1737,-0.1945,0.4194
1.5365440845489502,-0.0998,0.0106,0.0198,-0.2729,-0.1955,0.2913
1.5366551876068115,-0.0997,0.0103,0.015,-0.3851,-0.1965,0.0564
1.5367679595947266,-0.0997,0.0077,0.0075,-0.3482,-0.1975,-0.2104
1.536862850189209,-0.0998,0.0034,0.005,-0.1863,-0.1985,-0.394
1.5369551181793213,-0.0999,-0.0015,0.0047,-0.1278,-0.1995,-0.5452
1.5370450019836426,-0.1001,-0.0064,0.0001,0.0421,-0.2005,-0.6229
1.5371341705322266,-0.1003,-0.0105,0.002,0.3383,-0.2015,-0.4987
1.537229061126709,-0.1004,-0.0122,0.0094,0.5223,-0.2025,-0.2036
1.6357879638671875,-0.1005,-0.0105,0.0195,0.4207,-0.2035,0.0988
1.6359260082244873,-0.1005,-0.0064,0.0223,0.2546,-0.2045,0.3164
1.6360230445861816,-0.1004,-0.0014,0.0243,0.1831,-0.2055,0.5048
1.6361110210418701,-0.1002,0.0039,0.0264,0.0553,-0.2065,0.6291
1.6362040042877197,-0.1,0.0089,0.0264,-0.1455,-0.2075,0.6267
1.6362931728363037,-0.0998,0.0123,0.0244,-0.3452,-0.2085,0.4832
1.6363801956176758,-0.0996,0.0133,0.0176,-0.4941,-0.2095,0.1956
1.6364741325378418,-0.0996,0.0112,0.0097,-0.4837,-0.2105,-0.1434
1.6365628242492676,-0.0996,0.0065,0.0044,-0.3161,-0.2115,-0.4155
1.6366519927978516,-0.0997,0.0005,0.0021,-0.172,-0.2125,-0.6152
1.737955093383789,-0.0999,-0.0057,-0.0012,0.0441,-0.2135,-0.7037
1.7381019592285156,-0.1002,-0.0108,-0.0,0.3644,-0.2145,-0.5801
1.7382278442382812,-0.1004,-0.0132,0.008,0.5971,-0.2155,-0.2507
1.7383291721343994,-0.1004,-0.0117,0.0182,0.5749,-0.2165,0.1384
1.7384240627288818,-0.1004,-0.0068,0.0249,0.3415,-0.2175,0.4273
1.7385201454162598,-0.1003,-0.0006,0.026,0.2415,-0.2185,0.6635
1.7386081218719482,-0.1,0.006,0.0309,0.1007,-0.2195,0.8479
1.7386958599090576,-0.0998,0.0125,0.0327,-0.221,-0.2205,0.8417
1.7388100624084473,-0.0995,0.0169,0.0278,-0.5682,-0.2215,0.5786
1.7388978004455566,-0.0993,0.0175,0.0167,-0.7024,-0.2225,0.1496
1.8489861488342285,-0.0993,0.0137,0.0061,-0.4891,-0.2235,-0.2203
1.8491780757904053,-0.0993,0.0075,0.0026,-0.2387,-0.2245,-0.4578
1.8492980003356934,-0.0995,0.0008,0.0022,-0.1061,-0.2255,-0.6166
1.8494110107421875,-0.0997,-0.0055,0.001,0.0906,-0.2265,-0.6612
1.8495640754699707,-0.0999,-0.0103,0.0029,0.3386,-0.2275,-0.536
1.8496761322021484,-0.1001,-0.0124,0.0081,0.5485,-0.2285,-0.2393
1.8497779369354248,-0.1001,-0.011,0.0181,0.5784,-0.2295,0.1492
1.8498799800872803,-0.1001,-0.0063,0.0261,0.4248,-0.2305,0.498
1.8499770164489746,-0.0999,0.0005,0.0303,0.1756,-0.2315,0.7203
1.8500769138336182,-0.0997,0.0074,0.0321,-0.075,-0.2325,0.798
1.8501760959625244,-0.0994,0.0129,0.0301,-0.3894,-0.2335,0.6618
1.8502798080444336,-0.0992,0.0155,0.0221,-0.5972,-0.2345,0.3353
1.9590189456939697,-0.0991,0.0141,0.0116,-0.4816,-0.2354,0.0073
1.9591898918151855,-0.0991,0.01,0.0076,-0.2735,-0.2364,-0.2178
1.9593210220336914,-0.0992,0.0048,0.0058,-0.1602,-0.2374,-0.3857
1.9594800472259521,-0.0993,-0.0004,0.0039,-0.0448,-0.2384,-0.4962
1.9595909118652344,-0.0995,-0.0051,0.0046,0.1259,-0.2394,-0.495
1.9597010612487793,-0.0996,-0.0084,0.0079,0.2375,-0.2404,-0.4003
1.959805965423584,-0.0998,-0.0098,0.0105,0.3046,-0.2414,-0.245
1.959900140762329,-0.0998,-0.0092,0.014,0.3849,-0.2424,-0.0129
1.9599931240081787,-0.0998,-0.0066,0.0204,0.3567,-0.2434,0.2484
1.960094928741455,-0.0998,-0.0022,0.025,0.207,-0.2444,0.4486
1.9601831436157227,-0.0996,0.0028,0.0265,0.0444,-0.2454,0.5574
2.081319808959961,-0.0994,0.0074,0.0272,-0.174,-0.2464,0.5331
2.0814871788024902,-0.0993,0.0104,0.023,-0.385,-0.2474,0.3442
2.0815999507904053,-0.0992,0.0106,0.0143,-0.3789,-0.2484,0.0969
2.0817060470581055,-0.0991,0.0084,0.0108,-0.257,-0.2494,-0.0984
2.0818071365356445,-0.0992,0.0049,0.0084,-0.1764,-0.2504,-0.2612
2.0819079875946045,-0.0992,0.0009,0.0069,-0.0746,-0.2514,-0.3719
2.08201003074646,-0.0994,-0.003,0.0063,0.0106,-0.2523,-0.4348
2.0821280479431152,-0.0995,-0.0063,0.0062,0.1223,-0.2533,-0.4282
2.0822300910949707,-0.0996,-0.0086,0.0086,0.2241,-0.2543,-0.3411
2.0823311805725098,-0.0997,-0.0094,0.011,0.3057,-0.2553,-0.1841
2.0824320316314697,-0.0998,-0.0083,0.016,0.3452,-0.2563,0.0341
2.0825400352478027,-0.0998,-0.0055,0.0221,0.2814,-0.2573,0.2566
2.194793939590454,-0.0997,-0.0014,0.0246,0.1196,-0.2583,0.3949
2.1949470043182373,-0.0996,0.0029,0.0249,-0.0163,-0.2593,0.4503
2.195051908493042,-0.0994,0.0064,0.0248,-0.1863,-0.2603,0.3969
2.1951448917388916,-0.0993,0.0084,0.0212,-0.3405,-0.2613,0.2196
2.195240020751953,-0.0992,0.008,0.0137,-0.3267,-0.2623,-0.0028
2.195338010787964,-0.0992,0.0056,0.0098,-0.2004,-0.2633,-0.1733
2.1954338550567627,-0.0993,0.0022,0.0092,-0.1239,-0.2643,-0.3017
2.1955339908599854,-0.0994,-0.0014,0.0071,-0.0649,-0.2653,-0.4092
2.1956279277801514,-0.0995,-0.005,0.0059,0.066,-0.2663,-0.4437
2.1957240104675293,-0.0997,-0.0078,0.0074,0.1951,-0.2673,-0.3856
2.1958189010620117,-0.0998,-0.0092,0.0099,0.3101,-0.2683,-0.2371
2.310081958770752,-0.0999,-0.0088,0.0151,0.3792,-0.2693,-0.0065
2.31021785736084,-0.0999,-0.0062,0.0212,0.3176,-0.2703,0.2295
2.3103201389312744,-0.0998,-0.0021,0.0244,0.1713,-0.2713,0.3965
2.310413122177124,-0.0997,0.0024,0.0252,0.0335,-0.2723,0.4826
2.3105058670043945,-0.0995,0.0064,0.0253,-0.1497,-0.2733,0.4537
2.3105971813201904,-0.0994,0.0089,0.0223,-0.3286,-0.2743,0.2888
2.3106889724731445,-0.0993,0.009,0.0153,-0.3662,-0.2752,0.0495
2.3107810020446777,-0.0993,0.0068,0.0098,-0.2339,-0.2762,-0.1447
2.310873031616211,-0.0993,0.0034,0.0088,-0.1395,-0.2772,-0.2881
2.3109681606292725,-0.0994,-0.0005,0.0078,-0.0802,-0.2782,-0.4026
2.3110599517822266,-0.0995,-0.0042,0.0062,0.0455,-0.2792,-0.4504
2.3111510276794434,-0.0997,-0.0074,0.0075,0.1874,-0.2802,-0.3998
2.424083948135376,-0.0998,-0.0091,0.0099,0.3041,-0.2812,-0.2576
2.4242539405822754,-0.0999,-0.0088,0.0145,0.3905,-0.2822,-0.0267
2.4243710041046143,-0.0999,-0.0065,0.0212,0.3469,-0.2832,0.2253
2.4244790077209473,-0.0998,-0.0023,0.0251,0.2207,-0.2842,0.4257
2.4245800971984863,-0.0997,0.0025,0.0274,0.0753,-0.2852,0.5518
2.4246809482574463,-0.0995,0.0071,0.0285,-0.1373,-0.2862,0.5516
2.4247820377349854,-0.0993,0.0104,0.0257,-0.3505,-0.2872,0.3951
2.424881935119629,-0.0992,0.0111,0.0178,-0.4021,-0.2882,0.1491
2.4249820709228516,-0.0992,0.0092,0.0115,-0.2698,-0.2892,-0.0578
2.425082206726074,-0.0992,0.0059,0.0109,-0.1791,-0.2902,-0.2125
2.425183057785034,-0.0992,0.0021,0.0091,-0.1542,-0.2912,-0.3671
2.5298900604248047,-0.0994,-0.0021,0.0055,-0.0239,-0.2922,-0.4658
2.530045986175537,-0.0995,-0.006,0.0063,0.1471,-0.2932,-0.4518
2.530143976211548,-0.0997,-0.0086,0.0095,0.2343,-0.2942,-0.3604
2.530236005783081,-0.0998,-0.0096,0.0117,0.305,-0.2952,-0.2082
2.5303311347961426,-0.0998,-0.0087,0.0156,0.3747,-0.2961,0.0172
2.5304272174835205,-0.0998,-0.0059,0.0224,0.3394,-0.2971,0.2699
2.530535936355591,-0.0997,-0.0015,0.026,0.2237,-0.2981,0.4761
2.5306639671325684,-0.0996,0.0036,0.0287,0.0905,-0.2991,0.6192
2.53078293800354,-0.0994,0.0085,0.0305,-0.1519,-0.3001,0.6216
2.5308799743652344,-0.0992,0.012,0.0264,-0.3956,-0.3011,0.4391
2.53098201751709,-0.099,0.0127,0.0173,-0.3932,-0.3021,0.1933
2.634181022644043,-0.099,0.0108,0.0136,-0.276,-0.3031,-0.0047
2.63431715965271,-0.099,0.0075,0.0114,-0.2376,-0.3041,-0.1959
2.6344189643859863,-0.099,0.0033,0.0077,-0.1591,-0.3051,-0.366
2.634516954421997,-0.0992,-0.0012,0.0058,-0.0135,-0.3061,-0.4585
2.6346099376678467,-0.0993,-0.0053,0.0068,0.1514,-0.3071,-0.4401
2.6347010135650635,-0.0995,-0.008,0.0107,0.2382,-0.3081,-0.3402
2.6348018646240234,-0.0996,-0.0089,0.0137,0.2599,-0.3091,-0.2057
2.634895086288452,-0.0996,-0.0083,0.0165,0.2804,-0.3101,-0.0378
2.634982109069824,-0.0997,-0.0061,0.0209,0.2806,-0.3111,0.163
2.635067939758301,-0.0996,-0.0027,0.0242,0.2281,-0.3121,0.3555
2.737865924835205,-0.0995,0.0016,0.0272,0.1269,-0.313,0.5068
2.738032102584839,-0.0993,0.006,0.0293,-0.0711,-0.314,0.5481
2.738126039505005,-0.0991,0.0096,0.0261,-0.2828,-0.315,0.4316
2.738236904144287,-0.099,0.0109,0.0194,-0.3173,-0.316,0.2458
2.7383270263671875,-0.0989,0.01,0.0161,-0.2725,-0.317,0.0648
2.7384161949157715,-0.0989,0.0077,0.0134,-0.2537,-0.318,-0.1256
2.738503932952881,-0.0989,0.0041,0.01,-0.1837,-0.319,-0.2975
2.7385950088500977,-0.099,-0.0,0.0096,-0.1559,-0.32,-0.4575
2.7386839389801025,-0.0992,-0.0045,0.0049,-0.0457,-0.321,-0.5828
2.738784074783325,-0.0994,-0.0088,0.0052,0.2154,-0.322,-0.5404
2.8444862365722656,-0.0995,-0.0114,0.0114,0.327,-0.323,-0.3837
2.844619035720825,-0.0997,-0.0117,0.0149,0.3263,-0.324,-0.2028
2.8447139263153076,-0.0997,-0.0102,0.0178,0.3554,-0.325,0.0181
2.844802141189575,-0.0997,-0.007,0.0232,0.3235,-0.326,0.2594
2.8449020385742188,-0.0996,-0.0023,0.0274,0.2095,-0.3269,0.4599
2.8449931144714355,-0.0995,0.0028,0.0305,0.0538,-0.3279,0.5853
2.8450958728790283,-0.0993,0.0077,0.0311,-0.182,-0.3289,0.5656
2.845189094543457,-0.0991,0.0109,0.0262,-0.3752,-0.3299,0.3876
2.845276117324829,-0.099,0.0114,0.0189,-0.3572,-0.3309,0.1695
2.845362901687622,-0.0989,0.0096,0.016,-0.2842,-0.3319,-0.0234
